pair_id,status,response_id,model,requested_reasoning_effort,returned_reasoning_effort,triage_decision,output_path,raw_response_path,error_path,input_tokens,output_tokens,total_tokens,error
10.1177_00222437231210267__cites__10.1509_jmkr.48.3.457,ok,resp_0d686857efb90df10169dc051ae6508191b4c38a6021a8a55b,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_00222437231210267__cites__10.1509_jmkr.48.3.457.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_00222437231210267__cites__10.1509_jmkr.48.3.457.json,,2416,415,2831,
10.1177_00222437231210267__cites__10.1509_jmr.10.0353,ok,resp_0527fda7fda678040169dc051b984481919d829f933b36b2bc,gpt-5.4,xhigh,high,uncertain,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_00222437231210267__cites__10.1509_jmr.10.0353.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_00222437231210267__cites__10.1509_jmr.10.0353.json,,2306,748,3054,
10.1177_00222437231210267__cites__10.1509_jmr.12.0241,ok,resp_0de6f887c0883a750169dc051d15248191b202d16c4709e234,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_00222437231210267__cites__10.1509_jmr.12.0241.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_00222437231210267__cites__10.1509_jmr.12.0241.json,,2361,649,3010,
10.1177_00222437231210267__cites__10.1177_0022243720915467,ok,resp_0616b2ba14d9c5d30169dc051d7c4881918e8853c12c7af0e2,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_00222437231210267__cites__10.1177_0022243720915467.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_00222437231210267__cites__10.1177_0022243720915467.json,,2365,565,2930,
10.1177_00222437231210267__cites__10.1177_0022243720972106,ok,resp_0ea3af106d258c910169dc051e1d648191913e8100a87adacb,gpt-5.4,xhigh,high,drop_obvious_mention_only,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_00222437231210267__cites__10.1177_0022243720972106.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_00222437231210267__cites__10.1177_0022243720972106.json,,2368,649,3017,
10.1177_00222437231218969__cites__10.1509_jmkr.38.2.225.18838,ok,resp_0fc02dd5c9b9ae560169dc051e35d881918bca124e0c87265b,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_00222437231218969__cites__10.1509_jmkr.38.2.225.18838.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_00222437231218969__cites__10.1509_jmkr.38.2.225.18838.json,,2425,342,2767,
10.1177_00222437231220327__cites__10.1509_jmkr.46.2.176,ok,resp_081000d8f14f3cb10169dc051ebbbc8191889b3746ebd46ec3,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_00222437231220327__cites__10.1509_jmkr.46.2.176.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_00222437231220327__cites__10.1509_jmkr.46.2.176.json,,2407,321,2728,
10.1177_00222437231220327__cites__10.1509_jmkr.46.3.410,ok,resp_0933cac3e9436ef40169dc051f98148191bad2d85202065d5b,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_00222437231220327__cites__10.1509_jmkr.46.3.410.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_00222437231220327__cites__10.1509_jmkr.46.3.410.json,,2398,348,2746,
10.1177_00222437231220327__cites__10.1509_jmr.13.0415,ok,resp_0f213fc366e451ad0169dc05202b148191ab5157d1d03753d2,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_00222437231220327__cites__10.1509_jmr.13.0415.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_00222437231220327__cites__10.1509_jmr.13.0415.json,,2404,463,2867,
10.1177_00222437231221425__cites__10.1509_jmr.51.1.14,ok,resp_01b1f0a2cc9ee67f0169dc0521ee888191986ad3fd9c082e8e,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_00222437231221425__cites__10.1509_jmr.51.1.14.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_00222437231221425__cites__10.1509_jmr.51.1.14.json,,2002,420,2422,
10.1177_00222437231221425__cites__10.1509_jmr.54.11,ok,resp_001a42fe829e02cb0169dc05222b908191886f3b3c0feb98f4,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_00222437231221425__cites__10.1509_jmr.54.11.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_00222437231221425__cites__10.1509_jmr.54.11.json,,2039,432,2471,
10.1177_00222437231221425__cites__10.1177_0022243720965237,ok,resp_09795f7d9010e4710169dc052233088191824bde53d6b3fb50,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_00222437231221425__cites__10.1177_0022243720965237.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_00222437231221425__cites__10.1177_0022243720965237.json,,2174,347,2521,
10.1177_00222437231221425__cites__10.1177_00222437211054601,ok,resp_0813706fe8e187c90169dc052335f48191a93f48d80fe6f2aa,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_00222437231221425__cites__10.1177_00222437211054601.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_00222437231221425__cites__10.1177_00222437211054601.json,,2050,576,2626,
10.1177_00222437231221425__cites__10.1177_00222437231169711,ok,resp_0db01649b589a4040169dc052412c081918ee22fe07feeadd7,gpt-5.4,xhigh,high,drop_obvious_mention_only,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_00222437231221425__cites__10.1177_00222437231169711.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_00222437231221425__cites__10.1177_00222437231169711.json,,2098,735,2833,
10.1177_00222437231222857__cites__10.1509_jmkr.48.4.767,ok,resp_0bfa6b44551d78690169dc052481608191a2d55d26294f4b4d,gpt-5.4,xhigh,high,uncertain,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_00222437231222857__cites__10.1509_jmkr.48.4.767.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_00222437231222857__cites__10.1509_jmkr.48.4.767.json,,2160,589,2749,
10.1177_00222437231222857__cites__10.1177_00222437211013781,ok,resp_0831f5235ce43c440169dc0524dd4081918b8fa1d1cd4e85ae,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_00222437231222857__cites__10.1177_00222437211013781.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_00222437231222857__cites__10.1177_00222437211013781.json,,2407,481,2888,
10.1177_00222437231222857__cites__10.1177_0022243720971579,ok,resp_0b6c1df60b401cac0169dc0526a93481918bc21776c627a970,gpt-5.4,xhigh,high,drop_obvious_mention_only,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_00222437231222857__cites__10.1177_0022243720971579.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_00222437231222857__cites__10.1177_0022243720971579.json,,2236,995,3231,
10.1177_00222437241230912__cites__10.1509_jmkr.47.1.3,ok,resp_04b7749e339c2d420169dc05275a708191958b1c09a8ce4914,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_00222437241230912__cites__10.1509_jmkr.47.1.3.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_00222437241230912__cites__10.1509_jmkr.47.1.3.json,,2292,346,2638,
10.1177_00222437241230912__cites__10.1509_jmr.12.0075,ok,resp_01eb5342fe0c78960169dc0527b80c8191b1d5ae91c21c8781,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_00222437241230912__cites__10.1509_jmr.12.0075.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_00222437241230912__cites__10.1509_jmr.12.0075.json,,2404,349,2753,
10.1177_00222437241230912__cites__10.1509_jmr.13.0081,ok,resp_00c83cd6245c2acc0169dc052825e88191a942ad2f2f908140,gpt-5.4,xhigh,high,uncertain,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_00222437241230912__cites__10.1509_jmr.13.0081.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_00222437241230912__cites__10.1509_jmr.13.0081.json,,2394,577,2971,
10.1177_00222437241240694__cites__10.1509_jmkr.43.3.345,ok,resp_0fc03060212d05fb0169dc052b1a1c819195ba6d1fee2e1d00,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_00222437241240694__cites__10.1509_jmkr.43.3.345.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_00222437241240694__cites__10.1509_jmkr.43.3.345.json,,2288,617,2905,
10.1177_00222437241240694__cites__10.1509_jmkr.45.4.437,ok,resp_0ab9bd6cc7c751aa0169dc052b72f48191b83f6c7e0da08907,gpt-5.4,xhigh,high,uncertain,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_00222437241240694__cites__10.1509_jmkr.45.4.437.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_00222437241240694__cites__10.1509_jmkr.45.4.437.json,,2340,620,2960,
10.1177_00222437241240694__cites__10.1177_0022243720932532,ok,resp_0f91a168cf71f1c60169dc052d9c0481918fbf74ba4c70bdc6,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_00222437241240694__cites__10.1177_0022243720932532.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_00222437241240694__cites__10.1177_0022243720932532.json,,2256,359,2615,
10.1177_00222437241240694__cites__10.1177_0022243720941832,ok,resp_0a76bd1293867ac10169dc052fbcfc8191b9bd9cf7f21a31d3,gpt-5.4,xhigh,high,uncertain,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_00222437241240694__cites__10.1177_0022243720941832.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_00222437241240694__cites__10.1177_0022243720941832.json,,2264,550,2814,
10.1177_00222437241240694__cites__10.1177_00222437211002128,ok,resp_0ad9557b8f7940cd0169dc0530f9d48191abd100e1db4091bb,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_00222437241240694__cites__10.1177_00222437211002128.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_00222437241240694__cites__10.1177_00222437211002128.json,,2296,986,3282,
10.1177_00222437241244736__cites__10.1509_jmr.14.0048,ok,resp_0d10cd2987b54f7f0169dc053160048191a94759415c624731,gpt-5.4,xhigh,high,uncertain,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_00222437241244736__cites__10.1509_jmr.14.0048.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_00222437241244736__cites__10.1509_jmr.14.0048.json,,2295,609,2904,
10.1177_00222437241246752__cites__10.1509_jmkr.45.3.280,ok,resp_088a8e6352499bd50169dc0534a95881919eea8a1a7aa27ef9,gpt-5.4,xhigh,high,uncertain,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_00222437241246752__cites__10.1509_jmkr.45.3.280.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_00222437241246752__cites__10.1509_jmkr.45.3.280.json,,2375,498,2873,
10.1177_00222437241246752__cites__10.1509_jmr.10.0395,ok,resp_0c53d812d7a8f5dc0169dc053c7610819184fb456c16ad6d2a,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_00222437241246752__cites__10.1509_jmr.10.0395.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_00222437241246752__cites__10.1509_jmr.10.0395.json,,2436,384,2820,
10.1177_00222437241246752__cites__10.1509_jmr.13.0056,ok,resp_058dddab7509c9610169dc053c89e08191a05227fee50327f2,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_00222437241246752__cites__10.1509_jmr.13.0056.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_00222437241246752__cites__10.1509_jmr.13.0056.json,,2399,457,2856,
10.1177_00222437241246752__cites__10.1509_jmr.12.0106,ok,resp_0569ee76c9a0f4590169dc053d6ec08191bf3836bade97fa78,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_00222437241246752__cites__10.1509_jmr.12.0106.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_00222437241246752__cites__10.1509_jmr.12.0106.json,,2409,427,2836,
10.1177_00222437241246752__cites__10.1509_jmr.14.0186,ok,resp_05c25f66776142bc0169dc0540776881919c463ffea90d7f44,gpt-5.4,xhigh,high,uncertain,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_00222437241246752__cites__10.1509_jmr.14.0186.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_00222437241246752__cites__10.1509_jmr.14.0186.json,,2507,562,3069,
10.1177_00222437241246752__cites__10.1177_00222437211052500,ok,resp_0d40bd283e80385a0169dc0540b6048191902ba367b1792d67,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_00222437241246752__cites__10.1177_00222437211052500.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_00222437241246752__cites__10.1177_00222437211052500.json,,2422,658,3080,
10.1177_00222437241248413__cites__10.1509_jmkr.2005.42.4.431,ok,resp_0216e6d7b40c87e10169dc0541fb4c81919cfbca4b496f286f,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_00222437241248413__cites__10.1509_jmkr.2005.42.4.431.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_00222437241248413__cites__10.1509_jmkr.2005.42.4.431.json,,2290,756,3046,
10.1177_00222437241248413__cites__10.1509_jmkr.47.2.312,ok,resp_0a0acd6879ce1bdb0169dc05424ab48191a9776e0d3b2d46c6,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_00222437241248413__cites__10.1509_jmkr.47.2.312.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_00222437241248413__cites__10.1509_jmkr.47.2.312.json,,2217,407,2624,
10.1177_00222437241248413__cites__10.1509_jmr.10.0428,ok,resp_0b055a11b7fec61a0169dc05432b808191874fbc0fc9f6c663,gpt-5.4,xhigh,high,uncertain,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_00222437241248413__cites__10.1509_jmr.10.0428.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_00222437241248413__cites__10.1509_jmr.10.0428.json,,2367,489,2856,
10.1177_00222437241248413__cites__10.1509_jmr.16.0429,ok,resp_00c038c7ef7780c60169dc05438578819187e62f92e9642b8c,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_00222437241248413__cites__10.1509_jmr.16.0429.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_00222437241248413__cites__10.1509_jmr.16.0429.json,,2256,368,2624,
10.1177_00222437241248414__cites__10.1509_jmkr.41.1.46.25080,ok,resp_0e00ed484c3169e70169dc0544640081918836e152a821244d,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_00222437241248414__cites__10.1509_jmkr.41.1.46.25080.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_00222437241248414__cites__10.1509_jmkr.41.1.46.25080.json,,2342,347,2689,
10.1177_00222437241248414__cites__10.1509_jmkr.47.1.3,ok,resp_00e6919865188a670169dc05465ec08191867b24d86a01b61a,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_00222437241248414__cites__10.1509_jmkr.47.1.3.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_00222437241248414__cites__10.1509_jmkr.47.1.3.json,,2311,286,2597,
10.1177_00222437241248414__cites__10.1509_jmr.13.0438,ok,resp_01aade4d93d6981f0169dc0546b02c819196ac7138eaa99df4,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_00222437241248414__cites__10.1509_jmr.13.0438.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_00222437241248414__cites__10.1509_jmr.13.0438.json,,2467,374,2841,
10.1177_00222437241248414__cites__10.1509_jmr.14.0099,ok,resp_04a7a8679f793f250169dc0549e0208191a6e68c7e68d3fd82,gpt-5.4,xhigh,high,uncertain,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_00222437241248414__cites__10.1509_jmr.14.0099.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_00222437241248414__cites__10.1509_jmr.14.0099.json,,2384,579,2963,
10.1177_00222437241248414__cites__10.1509_jmr.15.0044,ok,resp_0ca2a9d91c3162e50169dc054a86688191ac4bd8f6e18dff76,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_00222437241248414__cites__10.1509_jmr.15.0044.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_00222437241248414__cites__10.1509_jmr.15.0044.json,,2355,606,2961,
10.1177_00222437241255057__cites__10.1509_jmkr.47.1.75,ok,resp_02c4397acd2d088a0169dc054bb4c48191a14282566a91874d,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_00222437241255057__cites__10.1509_jmkr.47.1.75.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_00222437241255057__cites__10.1509_jmkr.47.1.75.json,,2298,406,2704,
10.1177_00222437241255057__cites__10.1509_jmr.15.0204,ok,resp_09e9a1c2e99bfd7f0169dc054d115081919b73fc8a60ad608a,gpt-5.4,xhigh,high,uncertain,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_00222437241255057__cites__10.1509_jmr.15.0204.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_00222437241255057__cites__10.1509_jmr.15.0204.json,,2353,547,2900,
10.1177_00222437241255057__cites__10.1177_0022243718821698,ok,resp_0b9efd390b518d3e0169dc054f4b448191ac288cfbbd8cf84e,gpt-5.4,xhigh,high,uncertain,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_00222437241255057__cites__10.1177_0022243718821698.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_00222437241255057__cites__10.1177_0022243718821698.json,,2279,541,2820,
10.1177_00222437241255650__cites__10.1509_jmkr.41.1.59.25085,ok,resp_066fb30d2430c7790169dc0550c794819196b897b7188c148e,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_00222437241255650__cites__10.1509_jmkr.41.1.59.25085.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_00222437241255650__cites__10.1509_jmkr.41.1.59.25085.json,,2303,405,2708,
10.1177_00222437241255650__cites__10.1509_jmkr.45.6.741,ok,resp_066666fb9a353ca70169dc05541f20819180ec7d5ce6dcee07,gpt-5.4,xhigh,high,uncertain,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_00222437241255650__cites__10.1509_jmkr.45.6.741.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_00222437241255650__cites__10.1509_jmkr.45.6.741.json,,2301,400,2701,
10.1177_00222437241255650__cites__10.1509_jmkr.47.6.1070,ok,resp_08381b865bde3cd20169dc055481d08191b5ca7f0cf0e90747,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_00222437241255650__cites__10.1509_jmkr.47.6.1070.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_00222437241255650__cites__10.1509_jmkr.47.6.1070.json,,2269,598,2867,
10.1177_00222437241255650__cites__10.1509_jmr.12.0354,ok,resp_088efd438eaa37c20169dc0554a9a8819190726dee0418c184,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_00222437241255650__cites__10.1509_jmr.12.0354.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_00222437241255650__cites__10.1509_jmr.12.0354.json,,2299,469,2768,
