citing_official_year,citing_query_doi,citing_resolved_doi,citing_title,citing_pdf_path,reference_index,match_type,ref_doi,ref_article_title,ref_unstructured,cited_official_year,cited_query_doi,cited_resolved_doi,cited_title,cited_pdf_path
2003,10.1509/jmkr.40.4.389.19392,10.1509/jmkr.40.4.389.19392,Measuring the Impact of Promotions on Brand Switching When Consumers Are Forward Looking,data\jmr_2000_2025\pdfs\2003\10.1509_jmkr.40.4.389.19392.pdf,18,doi,10.1509/jmkr.39.4.408.19120,,,2002,10.1509/jmkr.39.4.408.19120,10.1509/jmkr.39.4.408.19120,An Empirical Investigation of the Spillover Effects of Advertising and Sales Promotions in Umbrella Branding,data\jmr_2000_2025\pdfs\2002\10.1509_jmkr.39.4.408.19120.pdf
2003,10.1509/jmkr.40.4.389.19392,10.1509/jmkr.40.4.389.19392,Measuring the Impact of Promotions on Brand Switching When Consumers Are Forward Looking,data\jmr_2000_2025\pdfs\2003\10.1509_jmkr.40.4.389.19392.pdf,49,doi,10.1509/jmkr.40.4.481.19386,,,2003,10.1509/jmkr.40.4.481.19386,10.1509/jmkr.40.4.481.19386,"Is 75% of the Sales Promotion Bump Due to Brand Switching? No, Only 33% Is",data\jmr_2000_2025\pdfs\2003\10.1509_jmkr.40.4.481.19386.pdf
2003,10.1509/jmkr.40.4.389.19392,10.1509/jmkr.40.4.389.19392,Measuring the Impact of Promotions on Brand Switching When Consumers Are Forward Looking,data\jmr_2000_2025\pdfs\2003\10.1509_jmkr.40.4.389.19392.pdf,50,doi,10.1509/jmkr.37.3.383.18782,,,2000,10.1509/jmkr.37.3.383.18782,10.1509/jmkr.37.3.383.18782,The Estimation of Pre- and Postpromotion Dips with Store-Level Scanner Data,data\jmr_2000_2025\pdfs\2000\10.1509_jmkr.37.3.383.18782.pdf
2003,10.1509/jmkr.40.4.406.19394,10.1509/jmkr.40.4.406.19394,Measuring Preferences for Really New Products,data\jmr_2000_2025\pdfs\2003\10.1509_jmkr.40.4.406.19394.pdf,13,doi,10.1509/jmkr.38.1.14.18836,,,2001,10.1509/jmkr.38.1.14.18836,10.1509/jmkr.38.1.14.18836,Entrenched Knowledge Structures and Consumer Response to New Products,data\jmr_2000_2025\pdfs\2001\10.1509_jmkr.38.1.14.18836.pdf
2003,10.1509/jmkr.40.4.454.19383,10.1509/jmkr.40.4.454.19383,The Idiosyncratic Fit Heuristic: Effort Advantage as a Determinant of Consumer Response to Loyalty Programs,data\jmr_2000_2025\pdfs\2003\10.1509_jmkr.40.4.454.19383.pdf,14,doi,10.1509/jmkr.39.3.277.19108,,,2002,10.1509/jmkr.39.3.277.19108,10.1509/jmkr.39.3.277.19108,Do we care what others Get? A Behaviorist Approach to Targeted Promotions,data\jmr_2000_2025\pdfs\2002\10.1509_jmkr.39.3.277.19108.pdf
2003,10.1509/jmkr.40.4.454.19383,10.1509/jmkr.40.4.454.19383,The Idiosyncratic Fit Heuristic: Effort Advantage as a Determinant of Consumer Response to Loyalty Programs,data\jmr_2000_2025\pdfs\2003\10.1509_jmkr.40.4.454.19383.pdf,28,doi,10.1509/jmkr.37.4.427.18796,,,2000,10.1509/jmkr.37.4.427.18796,10.1509/jmkr.37.4.427.18796,The Effects of Incomplete Information on Consumer Choice,data\jmr_2000_2025\pdfs\2000\10.1509_jmkr.37.4.427.18796.pdf
2003,10.1509/jmkr.40.4.454.19383,10.1509/jmkr.40.4.454.19383,The Idiosyncratic Fit Heuristic: Effort Advantage as a Determinant of Consumer Response to Loyalty Programs,data\jmr_2000_2025\pdfs\2003\10.1509_jmkr.40.4.454.19383.pdf,29,doi,10.1509/jmkr.39.2.155.19084,,,2002,10.1509/jmkr.39.2.155.19084,10.1509/jmkr.39.2.155.19084,Earning the Right to Indulge: Effort as a Determinant of Customer Preferences toward Frequency Program Rewards,data\jmr_2000_2025\pdfs\2002\10.1509_jmkr.39.2.155.19084.pdf
2003,10.1509/jmkr.40.4.468.19391,10.1509/jmkr.40.4.468.19391,The Differential Interaction of Auditory and Visual Advertising Elements with Chinese and English,data\jmr_2000_2025\pdfs\2003\10.1509_jmkr.40.4.468.19391.pdf,63,doi,10.1509/jmkr.38.3.313.18869,,,2001,10.1509/jmkr.38.3.313.18869,10.1509/jmkr.38.3.313.18869,Creating Local Brands in Multilingual International Markets,data\jmr_2000_2025\pdfs\2001\10.1509_jmkr.38.3.313.18869.pdf
2003,10.1509/jmkr.40.4.481.19386,10.1509/jmkr.40.4.481.19386,"Is 75% of the Sales Promotion Bump Due to Brand Switching? No, Only 33% Is",data\jmr_2000_2025\pdfs\2003\10.1509_jmkr.40.4.481.19386.pdf,23,doi,10.1509/jmkr.39.4.421.19114,,,2002,10.1509/jmkr.39.4.421.19114,10.1509/jmkr.39.4.421.19114,"The Long-Term Effects of Price Promotions on Category Incidence, Brand Choice, and Purchase Quantity",data\jmr_2000_2025\pdfs\2002\10.1509_jmkr.39.4.421.19114.pdf
2003,10.1509/jmkr.40.4.481.19386,10.1509/jmkr.40.4.481.19386,"Is 75% of the Sales Promotion Bump Due to Brand Switching? No, Only 33% Is",data\jmr_2000_2025\pdfs\2003\10.1509_jmkr.40.4.481.19386.pdf,24,doi,10.1509/jmkr.39.3.379.19109,,,2002,10.1509/jmkr.39.3.379.19109,10.1509/jmkr.39.3.379.19109,The Asymmetric Share Effect: An Empirical Generalization on Cross-Price Effects,data\jmr_2000_2025\pdfs\2002\10.1509_jmkr.39.3.379.19109.pdf
2003,10.1509/jmkr.40.4.481.19386,10.1509/jmkr.40.4.481.19386,"Is 75% of the Sales Promotion Bump Due to Brand Switching? No, Only 33% Is",data\jmr_2000_2025\pdfs\2003\10.1509_jmkr.40.4.481.19386.pdf,27,doi,10.1509/jmkr.37.3.383.18782,,,2000,10.1509/jmkr.37.3.383.18782,10.1509/jmkr.37.3.383.18782,The Estimation of Pre- and Postpromotion Dips with Store-Level Scanner Data,data\jmr_2000_2025\pdfs\2000\10.1509_jmkr.37.3.383.18782.pdf
2004,10.1509/jmkr.41.1.1.25089,10.1509/jmkr.41.1.1.25089,Journal of Marketing Research: 2 Ps,data\jmr_2000_2025\pdfs\2004\10.1509_jmkr.41.1.1.25089.pdf,16,doi,10.1509/jmkr.41.3.237.35990,,,2004,10.1509/jmkr.41.3.237.35990,10.1509/jmkr.41.3.237.35990,Alternative Models for Capturing the Compromise Effect,data\jmr_2000_2025\pdfs\2004\10.1509_jmkr.41.3.237.35990.pdf
2004,10.1509/jmkr.41.1.1.25089,10.1509/jmkr.41.1.1.25089,Journal of Marketing Research: 2 Ps,data\jmr_2000_2025\pdfs\2004\10.1509_jmkr.41.1.1.25089.pdf,24,doi,10.1509/jmkr.40.4.481.19386,,,2003,10.1509/jmkr.40.4.481.19386,10.1509/jmkr.40.4.481.19386,"Is 75% of the Sales Promotion Bump Due to Brand Switching? No, Only 33% Is",data\jmr_2000_2025\pdfs\2003\10.1509_jmkr.40.4.481.19386.pdf
2004,10.1509/jmkr.41.1.101.25090,10.1509/jmkr.41.1.101.25090,The Timing of Repeat Purchases of Consumer Durable Goods: The Role of Functional Bases of Consumer Attitudes,data\jmr_2000_2025\pdfs\2004\10.1509_jmkr.41.1.101.25090.pdf,17,doi,10.1509/jmkr.37.4.463.18793,,,2000,10.1509/jmkr.37.4.463.18793,10.1509/jmkr.37.4.463.18793,From Uncertain Intentions to Actual Behavior: A Threshold Model of Whether and When Salespeople Quit,data\jmr_2000_2025\pdfs\2000\10.1509_jmkr.37.4.463.18793.pdf
2004,10.1509/jmkr.41.1.31.25086,10.1509/jmkr.41.1.31.25086,Recapturing Lost Customers,data\jmr_2000_2025\pdfs\2004\10.1509_jmkr.41.1.31.25086.pdf,49,doi,10.1509/jmkr.38.2.262.18848,,,2001,10.1509/jmkr.38.2.262.18848,10.1509/jmkr.38.2.262.18848,A Methodology for Linking Customer Acquisition to Customer Retention,data\jmr_2000_2025\pdfs\2001\10.1509_jmkr.38.2.262.18848.pdf
2004,10.1509/jmkr.41.1.59.25085,10.1509/jmkr.41.1.59.25085,Using Combined-Currency Prices to Lower Consumers’ Perceived Cost,data\jmr_2000_2025\pdfs\2004\10.1509_jmkr.41.1.59.25085.pdf,17,doi,10.1509/jmkr.40.1.26.19131,,,2003,10.1509/jmkr.40.1.26.19131,10.1509/jmkr.40.1.26.19131,Incommensurate Resources: Not Just More of the Same,data\jmr_2000_2025\pdfs\2003\10.1509_jmkr.40.1.26.19131.pdf
2004,10.1509/jmkr.41.1.7.25084,10.1509/jmkr.41.1.7.25084,Valuing Customers,data\jmr_2000_2025\pdfs\2004\10.1509_jmkr.41.1.7.25084.pdf,29,doi,10.1509/jmkr.38.2.262.18848,,,2001,10.1509/jmkr.38.2.262.18848,10.1509/jmkr.38.2.262.18848,A Methodology for Linking Customer Acquisition to Customer Retention,data\jmr_2000_2025\pdfs\2001\10.1509_jmkr.38.2.262.18848.pdf
2004,10.1509/jmkr.41.1.73.25081,10.1509/jmkr.41.1.73.25081,A Direct Approach to Predicting Discretized Response in Target Marketing,data\jmr_2000_2025\pdfs\2004\10.1509_jmkr.41.1.73.25081.pdf,14,doi,10.1509/jmkr.38.1.131.18832,,,2001,10.1509/jmkr.38.1.131.18832,10.1509/jmkr.38.1.131.18832,"Satisfaction, Repurchase Intent, and Repurchase Behavior: Investigating the Moderating Effect of Customer Characteristics",data\jmr_2000_2025\pdfs\2001\10.1509_jmkr.38.1.131.18832.pdf
2004,10.1509/jmkr.41.2.135.28670,10.1509/jmkr.41.2.135.28670,Brands as Beacons: A New Source of Loyalty to Multiproduct Firms,data\jmr_2000_2025\pdfs\2004\10.1509_jmkr.41.2.135.28670.pdf,29,doi,10.1509/jmkr.37.2.173.18738,,,2000,10.1509/jmkr.37.2.173.18738,10.1509/jmkr.37.2.173.18738,"Cast Demographics, Unobserved Segments, and Heterogeneous Switching Costs in a Television Viewing Choice Model",data\jmr_2000_2025\pdfs\2000\10.1509_jmkr.37.2.173.18738.pdf
2004,10.1509/jmkr.41.2.151.28665,10.1509/jmkr.41.2.151.28665,The Effect of Conceptual and Perceptual Fluency on Brand Evaluation,data\jmr_2000_2025\pdfs\2004\10.1509_jmkr.41.2.151.28665.pdf,20,doi,10.1509/jmkr.39.4.440.19119,,,2002,10.1509/jmkr.39.4.440.19119,10.1509/jmkr.39.4.440.19119,Effects of Implicit Memory on Memory-Based versus Stimulus-Based Brand Choice,data\jmr_2000_2025\pdfs\2002\10.1509_jmkr.39.4.440.19119.pdf
2004,10.1509/jmkr.41.2.151.28665,10.1509/jmkr.41.2.151.28665,The Effect of Conceptual and Perceptual Fluency on Brand Evaluation,data\jmr_2000_2025\pdfs\2004\10.1509_jmkr.41.2.151.28665.pdf,31,doi,10.1509/jmkr.39.2.186.19082,,,2002,10.1509/jmkr.39.2.186.19082,10.1509/jmkr.39.2.186.19082,Absence Makes the Mind Grow Sharper: Effects of Element Omission on Subsequent Recall,data\jmr_2000_2025\pdfs\2002\10.1509_jmkr.39.2.186.19082.pdf
2004,10.1509/jmkr.41.2.166.28669,10.1509/jmkr.41.2.166.28669,The Dynamic Effect of Innovation on Market Structure,data\jmr_2000_2025\pdfs\2004\10.1509_jmkr.41.2.166.28669.pdf,6,doi,10.1509/jmkr.37.1.16.18723,,,2000,10.1509/jmkr.37.1.16.18723,10.1509/jmkr.37.1.16.18723,The Emergence of Market Structure in New Repeat-Purchase Categories: The Interplay of Market Share and Retailer Distribution,data\jmr_2000_2025\pdfs\2000\10.1509_jmkr.37.1.16.18723.pdf
2004,10.1509/jmkr.41.2.166.28669,10.1509/jmkr.41.2.166.28669,The Dynamic Effect of Innovation on Market Structure,data\jmr_2000_2025\pdfs\2004\10.1509_jmkr.41.2.166.28669.pdf,46,doi,10.1509/jmkr.37.1.113.18717,,,2000,10.1509/jmkr.37.1.113.18717,10.1509/jmkr.37.1.113.18717,Controlling Measurement Errors in Models of Advertising Competition,data\jmr_2000_2025\pdfs\2000\10.1509_jmkr.37.1.113.18717.pdf
2004,10.1509/jmkr.41.2.166.28669,10.1509/jmkr.41.2.166.28669,The Dynamic Effect of Innovation on Market Structure,data\jmr_2000_2025\pdfs\2004\10.1509_jmkr.41.2.166.28669.pdf,63,doi,10.1509/jmkr.37.3.383.18782,,,2000,10.1509/jmkr.37.3.383.18782,10.1509/jmkr.37.3.383.18782,The Estimation of Pre- and Postpromotion Dips with Store-Level Scanner Data,data\jmr_2000_2025\pdfs\2000\10.1509_jmkr.37.3.383.18782.pdf
2004,10.1509/jmkr.41.2.184.28674,10.1509/jmkr.41.2.184.28674,Model of Brand Choice with a No-Purchase Option Calibrated to Scanner-Panel Data,data\jmr_2000_2025\pdfs\2004\10.1509_jmkr.41.2.184.28674.pdf,14,doi,10.1509/jmkr.39.2.141.19090,,,2002,10.1509/jmkr.39.2.141.19090,10.1509/jmkr.39.2.141.19090,Investigating Category Pricing Behavior at a Retail Chain,data\jmr_2000_2025\pdfs\2002\10.1509_jmkr.39.2.141.19090.pdf
2004,10.1509/jmkr.41.2.184.28674,10.1509/jmkr.41.2.184.28674,Model of Brand Choice with a No-Purchase Option Calibrated to Scanner-Panel Data,data\jmr_2000_2025\pdfs\2004\10.1509_jmkr.41.2.184.28674.pdf,31,doi,10.1509/jmkr.40.4.481.19386,,,2003,10.1509/jmkr.40.4.481.19386,10.1509/jmkr.40.4.481.19386,"Is 75% of the Sales Promotion Bump Due to Brand Switching? No, Only 33% Is",data\jmr_2000_2025\pdfs\2003\10.1509_jmkr.40.4.481.19386.pdf
2004,10.1509/jmkr.41.2.197.28667,10.1509/jmkr.41.2.197.28667,When Corporate Image Affects Product Evaluations: The Moderating Role of Perceived Risk,data\jmr_2000_2025\pdfs\2004\10.1509_jmkr.41.2.197.28667.pdf,25,doi,10.1509/jmkr.38.2.225.18838,,,2001,10.1509/jmkr.38.2.225.18838,10.1509/jmkr.38.2.225.18838,Does Doing Good Always Lead to Doing Better? Consumer Reactions to Corporate Social Responsibility,data\jmr_2000_2025\pdfs\2001\10.1509_jmkr.38.2.225.18838.pdf
2004,10.1509/jmkr.41.2.215.28668,10.1509/jmkr.41.2.215.28668,Waiting for the Web: How Screen Color Affects Time Perception,data\jmr_2000_2025\pdfs\2004\10.1509_jmkr.41.2.215.28668.pdf,42,doi,10.1509/jmkr.39.1.18.18929,,,2002,10.1509/jmkr.39.1.18.18929,10.1509/jmkr.39.1.18.18929,Search and Alignment in Judgment Revision: Implications for Brand Positioning,data\jmr_2000_2025\pdfs\2002\10.1509_jmkr.39.1.18.18929.pdf
2004,10.1509/jmkr.41.2.226.28666,10.1509/jmkr.41.2.226.28666,The Augmented Latent Class Model: Incorporating Additional Heterogeneity in the Latent Class Model for Panel Data,data\jmr_2000_2025\pdfs\2004\10.1509_jmkr.41.2.226.28666.pdf,1,doi,10.1509/jmkr.37.4.410.18791,,,2000,10.1509/jmkr.37.4.410.18791,10.1509/jmkr.37.4.410.18791,Parameter Bias from Unobserved Effects in the Multinomial Logit Model of Consumer Choice,data\jmr_2000_2025\pdfs\2000\10.1509_jmkr.37.4.410.18791.pdf
2004,10.1509/jmkr.41.2.226.28666,10.1509/jmkr.41.2.226.28666,The Augmented Latent Class Model: Incorporating Additional Heterogeneity in the Latent Class Model for Panel Data,data\jmr_2000_2025\pdfs\2004\10.1509_jmkr.41.2.226.28666.pdf,4,doi,10.1509/jmkr.39.4.479.19124,,,2002,10.1509/jmkr.39.4.479.19124,10.1509/jmkr.39.4.479.19124,An Empirical Comparison of Logit Choice Models with Discrete versus Continuous Representations of Heterogeneity,data\jmr_2000_2025\pdfs\2002\10.1509_jmkr.39.4.479.19124.pdf
2004,10.1509/jmkr.41.3.237.35990,10.1509/jmkr.41.3.237.35990,Alternative Models for Capturing the Compromise Effect,data\jmr_2000_2025\pdfs\2004\10.1509_jmkr.41.3.237.35990.pdf,9,doi,10.1509/jmkr.40.2.146.19229,,,2003,10.1509/jmkr.40.2.146.19229,10.1509/jmkr.40.2.146.19229,The Effect of Forced Choice on Choice,data\jmr_2000_2025\pdfs\2003\10.1509_jmkr.40.2.146.19229.pdf
2004,10.1509/jmkr.41.3.237.35990,10.1509/jmkr.41.3.237.35990,Alternative Models for Capturing the Compromise Effect,data\jmr_2000_2025\pdfs\2004\10.1509_jmkr.41.3.237.35990.pdf,10,doi,10.1509/jmkr.37.1.60.18718,,,2000,10.1509/jmkr.37.1.60.18718,10.1509/jmkr.37.1.60.18718,Consumer Choice between Hedonic and Utilitarian Goods,data\jmr_2000_2025\pdfs\2000\10.1509_jmkr.37.1.60.18718.pdf
2004,10.1509/jmkr.41.3.237.35990,10.1509/jmkr.41.3.237.35990,Alternative Models for Capturing the Compromise Effect,data\jmr_2000_2025\pdfs\2004\10.1509_jmkr.41.3.237.35990.pdf,27,doi,10.1509/jmkr.41.3.262.35993,,,2004,10.1509/jmkr.41.3.262.35993,10.1509/jmkr.41.3.262.35993,Extending Compromise Effect Models to Complex Buying Situations and Other Context Effects,data\jmr_2000_2025\pdfs\2004\10.1509_jmkr.41.3.262.35993.pdf
2004,10.1509/jmkr.41.3.237.35990,10.1509/jmkr.41.3.237.35990,Alternative Models for Capturing the Compromise Effect,data\jmr_2000_2025\pdfs\2004\10.1509_jmkr.41.3.237.35990.pdf,28,doi,10.1509/jmkr.37.4.427.18796,,,2000,10.1509/jmkr.37.4.427.18796,10.1509/jmkr.37.4.427.18796,The Effects of Incomplete Information on Consumer Choice,data\jmr_2000_2025\pdfs\2000\10.1509_jmkr.37.4.427.18796.pdf
2004,10.1509/jmkr.41.3.258.35996,10.1509/jmkr.41.3.258.35996,Toward Extending the Compromise Effect to Complex Buying Contexts,data\jmr_2000_2025\pdfs\2004\10.1509_jmkr.41.3.258.35996.pdf,5,doi,10.1509/jmkr.40.2.146.19229,,,2003,10.1509/jmkr.40.2.146.19229,10.1509/jmkr.40.2.146.19229,The Effect of Forced Choice on Choice,data\jmr_2000_2025\pdfs\2003\10.1509_jmkr.40.2.146.19229.pdf
2004,10.1509/jmkr.41.3.258.35996,10.1509/jmkr.41.3.258.35996,Toward Extending the Compromise Effect to Complex Buying Contexts,data\jmr_2000_2025\pdfs\2004\10.1509_jmkr.41.3.258.35996.pdf,9,doi,10.1509/jmkr.41.3.237.35990,,,2004,10.1509/jmkr.41.3.237.35990,10.1509/jmkr.41.3.237.35990,Alternative Models for Capturing the Compromise Effect,data\jmr_2000_2025\pdfs\2004\10.1509_jmkr.41.3.237.35990.pdf
2004,10.1509/jmkr.41.3.262.35993,10.1509/jmkr.41.3.262.35993,Extending Compromise Effect Models to Complex Buying Situations and Other Context Effects,data\jmr_2000_2025\pdfs\2004\10.1509_jmkr.41.3.262.35993.pdf,3,doi,10.1509/jmkr.41.3.258.35996,,,2004,10.1509/jmkr.41.3.258.35996,10.1509/jmkr.41.3.258.35996,Toward Extending the Compromise Effect to Complex Buying Contexts,data\jmr_2000_2025\pdfs\2004\10.1509_jmkr.41.3.258.35996.pdf
2004,10.1509/jmkr.41.3.262.35993,10.1509/jmkr.41.3.262.35993,Extending Compromise Effect Models to Complex Buying Situations and Other Context Effects,data\jmr_2000_2025\pdfs\2004\10.1509_jmkr.41.3.262.35993.pdf,4,doi,10.1509/jmkr.37.1.60.18718,,,2000,10.1509/jmkr.37.1.60.18718,10.1509/jmkr.37.1.60.18718,Consumer Choice between Hedonic and Utilitarian Goods,data\jmr_2000_2025\pdfs\2000\10.1509_jmkr.37.1.60.18718.pdf
2004,10.1509/jmkr.41.3.262.35993,10.1509/jmkr.41.3.262.35993,Extending Compromise Effect Models to Complex Buying Situations and Other Context Effects,data\jmr_2000_2025\pdfs\2004\10.1509_jmkr.41.3.262.35993.pdf,9,doi,10.1509/jmkr.41.3.237.35990,,,2004,10.1509/jmkr.41.3.237.35990,10.1509/jmkr.41.3.237.35990,Alternative Models for Capturing the Compromise Effect,data\jmr_2000_2025\pdfs\2004\10.1509_jmkr.41.3.237.35990.pdf
2004,10.1509/jmkr.41.3.269.35989,10.1509/jmkr.41.3.269.35989,Longitudinal Shifts in the Drivers of Satisfaction with Product Quality: The Role of Attribute Resolvability,data\jmr_2000_2025\pdfs\2004\10.1509_jmkr.41.3.269.35989.pdf,32,doi,10.1509/jmkr.37.3.331.18780,,,2000,10.1509/jmkr.37.3.331.18780,10.1509/jmkr.37.3.331.18780,A Connectionist Model of Brand–Quality Associations,data\jmr_2000_2025\pdfs\2000\10.1509_jmkr.37.3.331.18780.pdf
2004,10.1509/jmkr.41.3.269.35989,10.1509/jmkr.41.3.269.35989,Longitudinal Shifts in the Drivers of Satisfaction with Product Quality: The Role of Attribute Resolvability,data\jmr_2000_2025\pdfs\2004\10.1509_jmkr.41.3.269.35989.pdf,37,doi,10.1509/jmkr.38.1.131.18832,,,2001,10.1509/jmkr.38.1.131.18832,10.1509/jmkr.38.1.131.18832,"Satisfaction, Repurchase Intent, and Repurchase Behavior: Investigating the Moderating Effect of Customer Characteristics",data\jmr_2000_2025\pdfs\2001\10.1509_jmkr.38.1.131.18832.pdf
2004,10.1509/jmkr.41.3.269.35989,10.1509/jmkr.41.3.269.35989,Longitudinal Shifts in the Drivers of Satisfaction with Product Quality: The Role of Attribute Resolvability,data\jmr_2000_2025\pdfs\2004\10.1509_jmkr.41.3.269.35989.pdf,46,doi,10.1509/jmkr.40.3.295.19235,,,2003,10.1509/jmkr.40.3.295.19235,10.1509/jmkr.40.3.295.19235,The Role of Firm Resources in Returns to Market Deployment,data\jmr_2000_2025\pdfs\2003\10.1509_jmkr.40.3.295.19235.pdf
2004,10.1509/jmkr.41.3.281.35986,10.1509/jmkr.41.3.281.35986,The Influence of Loyalty Programs and Short-Term Promotions on Customer Retention,data\jmr_2000_2025\pdfs\2004\10.1509_jmkr.41.3.281.35986.pdf,17,doi,10.1509/jmkr.39.2.155.19084,,,2002,10.1509/jmkr.39.2.155.19084,10.1509/jmkr.39.2.155.19084,Earning the Right to Indulge: Effort as a Determinant of Customer Preferences toward Frequency Program Rewards,data\jmr_2000_2025\pdfs\2002\10.1509_jmkr.39.2.155.19084.pdf
2004,10.1509/jmkr.41.3.281.35986,10.1509/jmkr.41.3.281.35986,The Influence of Loyalty Programs and Short-Term Promotions on Customer Retention,data\jmr_2000_2025\pdfs\2004\10.1509_jmkr.41.3.281.35986.pdf,25,doi,10.1509/jmkr.40.4.389.19392,,,2003,10.1509/jmkr.40.4.389.19392,10.1509/jmkr.40.4.389.19392,Measuring the Impact of Promotions on Brand Switching When Consumers Are Forward Looking,data\jmr_2000_2025\pdfs\2003\10.1509_jmkr.40.4.389.19392.pdf
2004,10.1509/jmkr.41.3.293.35991,10.1509/jmkr.41.3.293.35991,The Customer Relationship Management Process: Its Measurement and Impact on Performance,data\jmr_2000_2025\pdfs\2004\10.1509_jmkr.41.3.293.35991.pdf,12,doi,10.1509/jmkr.38.2.269.18845,,,2001,10.1509/jmkr.38.2.269.18845,10.1509/jmkr.38.2.269.18845,Index Construction with Formative Indicators: An Alternative to Scale Development,data\jmr_2000_2025\pdfs\2001\10.1509_jmkr.38.2.269.18845.pdf
2004,10.1509/jmkr.41.3.293.35991,10.1509/jmkr.41.3.293.35991,The Customer Relationship Management Process: Its Measurement and Impact on Performance,data\jmr_2000_2025\pdfs\2004\10.1509_jmkr.41.3.293.35991.pdf,20,doi,10.1509/jmkr.37.2.227.18735,,,2000,10.1509/jmkr.37.2.227.18735,10.1509/jmkr.37.2.227.18735,Control Mechanisms and the Relationship Life Cycle: Implications for Safeguarding Specific Investments and Developing Commitment,data\jmr_2000_2025\pdfs\2000\10.1509_jmkr.37.2.227.18735.pdf
2004,10.1509/jmkr.41.3.306.35985,10.1509/jmkr.41.3.306.35985,Modeling Purchase Behavior at an E-Commerce Web Site: A Task-Completion Approach,data\jmr_2000_2025\pdfs\2004\10.1509_jmkr.41.3.306.35985.pdf,4,doi,10.1509/jmkr.39.1.1.18939,,,2002,10.1509/jmkr.39.1.1.18939,10.1509/jmkr.39.1.1.18939,Using Multimarket Data to Predict Brand Performance in Markets for Which No or Poor Data Exist,data\jmr_2000_2025\pdfs\2002\10.1509_jmkr.39.1.1.18939.pdf
2004,10.1509/jmkr.41.3.306.35985,10.1509/jmkr.41.3.306.35985,Modeling Purchase Behavior at an E-Commerce Web Site: A Task-Completion Approach,data\jmr_2000_2025\pdfs\2004\10.1509_jmkr.41.3.306.35985.pdf,5,doi,10.1509/jmkr.40.3.249.19241,,,2003,10.1509/jmkr.40.3.249.19241,10.1509/jmkr.40.3.249.19241,A Model of Web Site Browsing Behavior Estimated on Clickstream Data,data\jmr_2000_2025\pdfs\2003\10.1509_jmkr.40.3.249.19241.pdf
2004,10.1509/jmkr.41.3.306.35985,10.1509/jmkr.41.3.306.35985,Modeling Purchase Behavior at an E-Commerce Web Site: A Task-Completion Approach,data\jmr_2000_2025\pdfs\2004\10.1509_jmkr.41.3.306.35985.pdf,28,doi,10.1509/jmkr.40.4.481.19386,,,2003,10.1509/jmkr.40.4.481.19386,10.1509/jmkr.40.4.481.19386,"Is 75% of the Sales Promotion Bump Due to Brand Switching? No, Only 33% Is",data\jmr_2000_2025\pdfs\2003\10.1509_jmkr.40.4.481.19386.pdf
