official_year,query_doi,resolved_doi,title,pdf_path,status,crossref_status,reference_count,crossref_reference_count,crossref_is_referenced_by_count,crossref_query_doi,error,raw_json_path
2020,10.1177/0022243720907578,10.1177/0022243720907578,The Anatomy of the Advertising Budget Decision: How Analytics and Heuristics Drive Sales Performance,data\jmr_2000_2025\pdfs\2020\10.1177_0022243720907578.pdf,ok,200,54,54,30,10.1177/0022243720907578,,data\jmr_2000_2025\crossref_references\raw\10.1177_0022243720907578.json
2020,10.1177/0022243720910104,10.1177/0022243720910104,Advertising Effectiveness for Multiple Retailer-Brands in a Multimedia and Multichannel Environment,data\jmr_2000_2025\pdfs\2020\10.1177_0022243720910104.pdf,ok,200,51,51,70,10.1177/0022243720910104,,data\jmr_2000_2025\crossref_references\raw\10.1177_0022243720910104.json
2020,10.1177/0022243720910453,10.1177/0022243720910453,Toward a Process-Transfer Model of the Endorser Effect,data\jmr_2000_2025\pdfs\2020\10.1177_0022243720910453.pdf,ok,200,87,87,21,10.1177/0022243720910453,,data\jmr_2000_2025\crossref_references\raw\10.1177_0022243720910453.json
2020,10.1177/0022243720911624,10.1177/0022243720911624,The Sales Impact of Using Handheld Scanners: Evidence from the Field,data\jmr_2000_2025\pdfs\2020\10.1177_0022243720911624.pdf,ok,200,62,62,27,10.1177/0022243720911624,,data\jmr_2000_2025\crossref_references\raw\10.1177_0022243720911624.json
2020,10.1177/0022243720911894,10.1177/0022243720911894,Understanding Consumer Dynamic Decision Making Under Competing Loyalty Programs,data\jmr_2000_2025\pdfs\2020\10.1177_0022243720911894.pdf,ok,200,46,46,19,10.1177/0022243720911894,,data\jmr_2000_2025\crossref_references\raw\10.1177_0022243720911894.json
2020,10.1177/0022243720912284,10.1177/0022243720912284,The Moderating Effect of Buying Impulsivity on the Dynamics of Unplanned Purchasing Motivations,data\jmr_2000_2025\pdfs\2020\10.1177_0022243720912284.pdf,ok,200,53,53,30,10.1177/0022243720912284,,data\jmr_2000_2025\crossref_references\raw\10.1177_0022243720912284.json
2020,10.1177/0022243720912443,10.1177/0022243720912443,Fear of Detection and Efficacy of Prevention: Using Construal Level to Encourage Health Behaviors,data\jmr_2000_2025\pdfs\2020\10.1177_0022243720912443.pdf,ok,200,50,50,31,10.1177/0022243720912443,,data\jmr_2000_2025\crossref_references\raw\10.1177_0022243720912443.json
2020,10.1177/0022243720913029,10.1177/0022243720913029,The Effect of Links and Excerpts on Internet News Consumption,data\jmr_2000_2025\pdfs\2020\10.1177_0022243720913029.pdf,ok,200,50,50,15,10.1177/0022243720913029,,data\jmr_2000_2025\crossref_references\raw\10.1177_0022243720913029.json
2020,10.1177/0022243720914271,10.1177/0022243720914271,Can Viagra Advertising Make More Babies? Direct-to-Consumer Advertising on Public Health Outcomes,data\jmr_2000_2025\pdfs\2020\10.1177_0022243720914271.pdf,ok,200,39,39,18,10.1177/0022243720914271,,data\jmr_2000_2025\crossref_references\raw\10.1177_0022243720914271.json
2020,10.1177/0022243720915467,10.1177/0022243720915467,The Positive Effect of Not Following Others on Social Media,data\jmr_2000_2025\pdfs\2020\10.1177_0022243720915467.pdf,ok,200,61,61,171,10.1177/0022243720915467,,data\jmr_2000_2025\crossref_references\raw\10.1177_0022243720915467.json
2020,10.1177/0022243720916463,10.1177/0022243720916463,Lowering the Minimum Donation Amount Increases Consumer Purchase Likelihood of Products Associated with Cause-Related Marketing Campaigns,data\jmr_2000_2025\pdfs\2020\10.1177_0022243720916463.pdf,ok,200,37,37,33,10.1177/0022243720916463,,data\jmr_2000_2025\crossref_references\raw\10.1177_0022243720916463.json
2020,10.1177/0022243720916753,10.1177/0022243720916753,Hiding Gifts Behind the Veil of Vouchers: On the Effect of Gift Vouchers Versus Direct Gifts in Conditional Promotions,data\jmr_2000_2025\pdfs\2020\10.1177_0022243720916753.pdf,ok,200,38,38,23,10.1177/0022243720916753,,data\jmr_2000_2025\crossref_references\raw\10.1177_0022243720916753.json
2020,10.1177/0022243720917352,10.1177/0022243720917352,Integration of Primary and Resale Platforms,data\jmr_2000_2025\pdfs\2020\10.1177_0022243720917352.pdf,ok,200,47,47,27,10.1177/0022243720917352,,data\jmr_2000_2025\crossref_references\raw\10.1177_0022243720917352.json
2020,10.1177/0022243720919709,10.1177/0022243720919709,When Consumption Regulations Backfire: The Role of Political Ideology,data\jmr_2000_2025\pdfs\2020\10.1177_0022243720919709.pdf,ok,200,75,75,63,10.1177/0022243720919709,,data\jmr_2000_2025\crossref_references\raw\10.1177_0022243720919709.json
2020,10.1177/0022243720920256,10.1177/0022243720920256,Contour-as-Face Framework: A Method to Preserve Privacy and Perception,data\jmr_2000_2025\pdfs\2020\10.1177_0022243720920256.pdf,ok,200,59,59,22,10.1177/0022243720920256,,data\jmr_2000_2025\crossref_references\raw\10.1177_0022243720920256.json
2020,10.1177/0022243720921812,10.1177/0022243720921812,Free Shipping Promotions and Product Returns,data\jmr_2000_2025\pdfs\2020\10.1177_0022243720921812.pdf,ok,200,54,54,83,10.1177/0022243720921812,,data\jmr_2000_2025\crossref_references\raw\10.1177_0022243720921812.json
2020,10.1177/0022243720922853,10.1177/0022243720922853,Opening the Umbrella: The Effects of Rebranding Multiple Category-Specific Private-Label Brands to One Umbrella Brand,data\jmr_2000_2025\pdfs\2020\10.1177_0022243720922853.pdf,ok,200,102,102,42,10.1177/0022243720922853,,data\jmr_2000_2025\crossref_references\raw\10.1177_0022243720922853.json
2020,10.1177/0022243720925764,10.1177/0022243720925764,"Weather, Affect, and Preference for Hedonic Products: The Moderating Role of Gender",data\jmr_2000_2025\pdfs\2020\10.1177_0022243720925764.pdf,ok,200,66,66,52,10.1177/0022243720925764,,data\jmr_2000_2025\crossref_references\raw\10.1177_0022243720925764.json
2020,10.1177/0022243720926176,10.1177/0022243720926176,The Joint and Multilevel Effects of Training and Incentives from Upstream Manufacturers on Downstream Salespeople’s Efforts,data\jmr_2000_2025\pdfs\2020\10.1177_0022243720926176.pdf,ok,200,114,114,20,10.1177/0022243720926176,,data\jmr_2000_2025\crossref_references\raw\10.1177_0022243720926176.json
2020,10.1177/0022243720928367,10.1177/0022243720928367,Consumer Search and Filtering on Online Retail Platforms,data\jmr_2000_2025\pdfs\2020\10.1177_0022243720928367.pdf,ok,200,52,52,51,10.1177/0022243720928367,,data\jmr_2000_2025\crossref_references\raw\10.1177_0022243720928367.json
2020,10.1177/0022243720929676,10.1177/0022243720929676,Design and Governance of Multichannel Sales Systems: Financial Performance Consequences in Business-to-Business Markets,data\jmr_2000_2025\pdfs\2020\10.1177_0022243720929676.pdf,ok,200,84,84,44,10.1177/0022243720929676,,data\jmr_2000_2025\crossref_references\raw\10.1177_0022243720929676.json
2020,10.1177/0022243720932532,10.1177/0022243720932532,The Left-Digit Bias: When and Why Are Consumers Penny Wise and Pound Foolish?,data\jmr_2000_2025\pdfs\2020\10.1177_0022243720932532.pdf,ok,200,49,49,53,10.1177/0022243720932532,,data\jmr_2000_2025\crossref_references\raw\10.1177_0022243720932532.json
2020,10.1177/0022243720934863,10.1177/0022243720934863,Face Forward: How Employees’ Digital Presence on Service Websites Affects Customer Perceptions of Website and Employee Service Quality,data\jmr_2000_2025\pdfs\2020\10.1177_0022243720934863.pdf,ok,200,51,51,49,10.1177/0022243720934863,,data\jmr_2000_2025\crossref_references\raw\10.1177_0022243720934863.json
2020,10.1177/0022243720936230,10.1177/0022243720936230,Bayesian Synthetic Control Methods,data\jmr_2000_2025\pdfs\2020\10.1177_0022243720936230.pdf,ok,200,52,52,57,10.1177/0022243720936230,,data\jmr_2000_2025\crossref_references\raw\10.1177_0022243720936230.json
2020,10.1177/0022243720941525,10.1177/0022243720941525,Locational Choices: Modeling Consumer Preferences for Proximity to Others in Reserved Seating Venues,data\jmr_2000_2025\pdfs\2020\10.1177_0022243720941525.pdf,ok,200,35,35,8,10.1177/0022243720941525,,data\jmr_2000_2025\crossref_references\raw\10.1177_0022243720941525.json
2020,10.1177/0022243720941529,10.1177/0022243720941529,State-Dependent Demand Estimation with Initial Conditions Correction,data\jmr_2000_2025\pdfs\2020\10.1177_0022243720941529.pdf,ok,200,27,27,19,10.1177/0022243720941529,,data\jmr_2000_2025\crossref_references\raw\10.1177_0022243720941529.json
2020,10.1177/0022243720941832,10.1177/0022243720941832,"The Polarity of Online Reviews: Prevalence, Drivers and Implications",data\jmr_2000_2025\pdfs\2020\10.1177_0022243720941832.pdf,ok,200,68,68,174,10.1177/0022243720941832,,data\jmr_2000_2025\crossref_references\raw\10.1177_0022243720941832.json
2020,10.1177/0022243720942753,10.1177/0022243720942753,Threat of Entry and Organizational-Form Choice: The Case of Franchising in Retailing,data\jmr_2000_2025\pdfs\2020\10.1177_0022243720942753.pdf,ok,200,73,73,12,10.1177/0022243720942753,,data\jmr_2000_2025\crossref_references\raw\10.1177_0022243720942753.json
2020,10.1177/0022243720943191,10.1177/0022243720943191,Customization in Luxury Brands: Can Valentino Get Personal?,data\jmr_2000_2025\pdfs\2020\10.1177_0022243720943191.pdf,ok,200,44,44,62,10.1177/0022243720943191,,data\jmr_2000_2025\crossref_references\raw\10.1177_0022243720943191.json
2020,10.1177/0022243720947682,10.1177/0022243720947682,Should Your Brand Pick a Side? How Market Share Determines the Impact of Corporate Political Advocacy,data\jmr_2000_2025\pdfs\2020\10.1177_0022243720947682.pdf,ok,200,29,29,223,10.1177/0022243720947682,,data\jmr_2000_2025\crossref_references\raw\10.1177_0022243720947682.json
2020,10.1177/0022243720949163,10.1177/0022243720949163,Cutting Calories: The Preference for Lower Caloric Density Versus Smaller Quantities Among Restrained and Unrestrained Eaters,data\jmr_2000_2025\pdfs\2020\10.1177_0022243720949163.pdf,ok,200,66,66,23,10.1177/0022243720949163,,data\jmr_2000_2025\crossref_references\raw\10.1177_0022243720949163.json
2020,10.1177/0022243720949497,10.1177/0022243720949497,Where Do You Want to Go for Dinner? A Preference Expression Asymmetry in Joint Consumption,data\jmr_2000_2025\pdfs\2020\10.1177_0022243720949497.pdf,ok,200,54,54,38,10.1177/0022243720949497,,data\jmr_2000_2025\crossref_references\raw\10.1177_0022243720949497.json
2020,10.1177/0022243720951153,10.1177/0022243720951153,Open Negotiation: The Back-End Benefits of Salespeople’s Transparency in the Front End,data\jmr_2000_2025\pdfs\2020\10.1177_0022243720951153.pdf,ok,200,81,81,34,10.1177/0022243720951153,,data\jmr_2000_2025\crossref_references\raw\10.1177_0022243720951153.json
2020,10.1177/0022243720952410,10.1177/0022243720952410,Scalable Target Marketing: Distributed Markov Chain Monte Carlo for Bayesian Hierarchical Models,data\jmr_2000_2025\pdfs\2020\10.1177_0022243720952410.pdf,ok,200,28,28,12,10.1177/0022243720952410,,data\jmr_2000_2025\crossref_references\raw\10.1177_0022243720952410.json
2020,10.1177/0022243720954373,10.1177/0022243720954373,"How Main Street Drives Wall Street: Customer (Dis)satisfaction, Short Sellers, and Abnormal Returns",data\jmr_2000_2025\pdfs\2020\10.1177_0022243720954373.pdf,ok,200,89,89,51,10.1177/0022243720954373,,data\jmr_2000_2025\crossref_references\raw\10.1177_0022243720954373.json
2020,10.1177/0022243720954376,10.1177/0022243720954376,Charting the Path to Purchase Using Topic Models,data\jmr_2000_2025\pdfs\2020\10.1177_0022243720954376.pdf,ok,200,49,49,38,10.1177/0022243720954376,,data\jmr_2000_2025\crossref_references\raw\10.1177_0022243720954376.json
2020,10.1177/0022243720956642,10.1177/0022243720956642,Preference Dynamics in Sequential Consumer Choice with Defaults,data\jmr_2000_2025\pdfs\2020\10.1177_0022243720956642.pdf,ok,200,46,46,24,10.1177/0022243720956642,,data\jmr_2000_2025\crossref_references\raw\10.1177_0022243720956642.json
2020,10.1177/0022243720965237,10.1177/0022243720965237,"The
                    <i>Journal of Marketing Research</i>
                    Today: Spanning the Domains of Marketing Scholarship",data\jmr_2000_2025\pdfs\2020\10.1177_0022243720965237.pdf,ok,200,41,41,19,10.1177/0022243720965237,,data\jmr_2000_2025\crossref_references\raw\10.1177_0022243720965237.json
2021,10.1177/0022243720940693,10.1177/0022243720940693,Construal Matching in Online Search: Applying Text Analysis to Illuminate the Consumer Decision Journey,data\jmr_2000_2025\pdfs\2021\10.1177_0022243720940693.pdf,ok,200,54,54,85,10.1177/0022243720940693,,data\jmr_2000_2025\crossref_references\raw\10.1177_0022243720940693.json
2021,10.1177/0022243720943209,10.1177/0022243720943209,A Poisson Factorization Topic Model for the Study of Creative Documents (and Their Summaries),data\jmr_2000_2025\pdfs\2021\10.1177_0022243720943209.pdf,ok,200,45,45,16,10.1177/0022243720943209,,data\jmr_2000_2025\crossref_references\raw\10.1177_0022243720943209.json
2021,10.1177/0022243720962405,10.1177/0022243720962405,Customer Satisfaction and Firm Profits in Monopolies: A Study of Utilities,data\jmr_2000_2025\pdfs\2021\10.1177_0022243720962405.pdf,ok,200,64,64,41,10.1177/0022243720962405,,data\jmr_2000_2025\crossref_references\raw\10.1177_0022243720962405.json
2021,10.1177/0022243720962505,10.1177/0022243720962505,The Impact of Informational and Emotional Television Ad Content on Online Search and Sales,data\jmr_2000_2025\pdfs\2021\10.1177_0022243720962505.pdf,ok,200,69,69,56,10.1177/0022243720962505,,data\jmr_2000_2025\crossref_references\raw\10.1177_0022243720962505.json
2021,10.1177/0022243720964127,10.1177/0022243720964127,Incorporating Consumer Product Categorizations into Shelf Layout Design,data\jmr_2000_2025\pdfs\2021\10.1177_0022243720964127.pdf,ok,200,73,73,25,10.1177/0022243720964127,,data\jmr_2000_2025\crossref_references\raw\10.1177_0022243720964127.json
2021,10.1177/0022243720964130,10.1177/0022243720964130,Investigating the Academic Performance and Disciplinary Consequences of School District Internet Access Spending,data\jmr_2000_2025\pdfs\2021\10.1177_0022243720964130.pdf,ok,200,51,51,12,10.1177/0022243720964130,,data\jmr_2000_2025\crossref_references\raw\10.1177_0022243720964130.json
2021,10.1177/0022243720964429,10.1177/0022243720964429,Constraining Ideas: How Seeing Ideas of Others Harms Creativity in Open Innovation,data\jmr_2000_2025\pdfs\2021\10.1177_0022243720964429.pdf,ok,200,94,94,62,10.1177/0022243720964429,,data\jmr_2000_2025\crossref_references\raw\10.1177_0022243720964429.json
2021,10.1177/0022243720965930,10.1177/0022243720965930,Gremlins in the Data: Identifying the Information Content of Research Subjects,data\jmr_2000_2025\pdfs\2021\10.1177_0022243720965930.pdf,ok,200,31,31,11,10.1177/0022243720965930,,data\jmr_2000_2025\crossref_references\raw\10.1177_0022243720965930.json
2021,10.1177/0022243720968547,10.1177/0022243720968547,A Near-Optimal Bidding Strategy for Real-Time Display Advertising Auctions,data\jmr_2000_2025\pdfs\2021\10.1177_0022243720968547.pdf,ok,200,50,50,30,10.1177/0022243720968547,,data\jmr_2000_2025\crossref_references\raw\10.1177_0022243720968547.json
2021,10.1177/0022243720969174,10.1177/0022243720969174,Involving Sales Managers in Sales Force Compensation Design,data\jmr_2000_2025\pdfs\2021\10.1177_0022243720969174.pdf,ok,200,34,34,9,10.1177/0022243720969174,,data\jmr_2000_2025\crossref_references\raw\10.1177_0022243720969174.json
2021,10.1177/0022243720969401,10.1177/0022243720969401,"The Impact of Soda Taxes: Pass-Through, Tax Avoidance, and Nutritional Effects",data\jmr_2000_2025\pdfs\2021\10.1177_0022243720969401.pdf,ok,200,61,61,145,10.1177/0022243720969401,,data\jmr_2000_2025\crossref_references\raw\10.1177_0022243720969401.json
2021,10.1177/0022243720970445,10.1177/0022243720970445,Making the World a Better Place: How Crowdfunding Increases Consumer Demand for Social-Good Products,data\jmr_2000_2025\pdfs\2021\10.1177_0022243720970445.pdf,ok,200,64,64,51,10.1177/0022243720970445,,data\jmr_2000_2025\crossref_references\raw\10.1177_0022243720970445.json
2021,10.1177/0022243720972106,10.1177/0022243720972106,The Effect of Information Disclosure on Industry Payments to Physicians,data\jmr_2000_2025\pdfs\2021\10.1177_0022243720972106.pdf,ok,200,76,76,53,10.1177/0022243720972106,,data\jmr_2000_2025\crossref_references\raw\10.1177_0022243720972106.json
2021,10.1177/0022243720972702,10.1177/0022243720972702,Consumers’ Preference for User-Designed Versus Designer-Designed Products: The Moderating Role of Power Distance Belief,data\jmr_2000_2025\pdfs\2021\10.1177_0022243720972702.pdf,ok,200,65,65,59,10.1177/0022243720972702,,data\jmr_2000_2025\crossref_references\raw\10.1177_0022243720972702.json
2021,10.1177/0022243720972956,10.1177/0022243720972956,Uncertainty Evokes Consumers’ Preference for Brands Incongruent with their Global–Local Citizenship Identity,data\jmr_2000_2025\pdfs\2021\10.1177_0022243720972956.pdf,ok,200,76,76,53,10.1177/0022243720972956,,data\jmr_2000_2025\crossref_references\raw\10.1177_0022243720972956.json
2021,10.1177/0022243720973943,10.1177/0022243720973943,Competition and Firm Service Reliability Decisions: A Study of the Airline Industry,data\jmr_2000_2025\pdfs\2021\10.1177_0022243720973943.pdf,ok,200,87,87,4,10.1177/0022243720973943,,data\jmr_2000_2025\crossref_references\raw\10.1177_0022243720973943.json
2021,10.1177/0022243720975400,10.1177/0022243720975400,"Marketing, Through the Eyes of the Stigmatized",data\jmr_2000_2025\pdfs\2021\10.1177_0022243720975400.pdf,ok,200,68,68,48,10.1177/0022243720975400,,data\jmr_2000_2025\crossref_references\raw\10.1177_0022243720975400.json
2021,10.1177/0022243720977830,10.1177/0022243720977830,"Consumer Rational (In)Attention to Favorable and Unfavorable Product Information, and Firm Information Design",data\jmr_2000_2025\pdfs\2021\10.1177_0022243720977830.pdf,ok,200,48,48,45,10.1177/0022243720977830,,data\jmr_2000_2025\crossref_references\raw\10.1177_0022243720977830.json
2021,10.1177/0022243720978954,10.1177/0022243720978954,Organizational Herding in Advertising Spending Disclosures: Evidence and Mechanisms,data\jmr_2000_2025\pdfs\2021\10.1177_0022243720978954.pdf,ok,200,55,55,48,10.1177/0022243720978954,,data\jmr_2000_2025\crossref_references\raw\10.1177_0022243720978954.json
2021,10.1177/0022243720982979,10.1177/0022243720982979,The Importance of Price Beliefs in Consumer Search,data\jmr_2000_2025\pdfs\2021\10.1177_0022243720982979.pdf,ok,200,63,63,28,10.1177/0022243720982979,,data\jmr_2000_2025\crossref_references\raw\10.1177_0022243720982979.json
2021,10.1177/0022243720986546,10.1177/0022243720986546,How Life-Role Transitions Shape Consumer Responses to Brand Extensions,data\jmr_2000_2025\pdfs\2021\10.1177_0022243720986546.pdf,ok,200,85,85,41,10.1177/0022243720986546,,data\jmr_2000_2025\crossref_references\raw\10.1177_0022243720986546.json
2021,10.1177/0022243720987147,10.1177/0022243720987147,The Dynamics of Distortion: How Successive Summarization Alters the Retelling of News,data\jmr_2000_2025\pdfs\2021\10.1177_0022243720987147.pdf,ok,200,39,39,10,10.1177/0022243720987147,,data\jmr_2000_2025\crossref_references\raw\10.1177_0022243720987147.json
2021,10.1177/0022243720988257,10.1177/0022243720988257,The Dark Side of Mobile App Adoption: Examining the Impact on Customers’ Multichannel Purchase,data\jmr_2000_2025\pdfs\2021\10.1177_0022243720988257.pdf,ok,200,27,27,54,10.1177/0022243720988257,,data\jmr_2000_2025\crossref_references\raw\10.1177_0022243720988257.json
2021,10.1177/00222437211002128,10.1177/00222437211002128,Do Animated Line Graphs Increase Risk Inferences?,data\jmr_2000_2025\pdfs\2021\10.1177_00222437211002128.pdf,ok,200,49,49,13,10.1177/00222437211002128,,data\jmr_2000_2025\crossref_references\raw\10.1177_00222437211002128.json
2021,10.1177/00222437211002477,10.1177/00222437211002477,Happiness Begets Money: Emotion and Engagement in Live Streaming,data\jmr_2000_2025\pdfs\2021\10.1177_00222437211002477.pdf,ok,200,64,64,345,10.1177/00222437211002477,,data\jmr_2000_2025\crossref_references\raw\10.1177_00222437211002477.json
2021,10.1177/00222437211002818,10.1177/00222437211002818,Navigating Shared Consumption Experiences: Clarity About a Partner’s Interests Increases Enjoyment,data\jmr_2000_2025\pdfs\2021\10.1177_00222437211002818.pdf,ok,200,34,34,36,10.1177/00222437211002818,,data\jmr_2000_2025\crossref_references\raw\10.1177_00222437211002818.json
2021,10.1177/00222437211004252,10.1177/00222437211004252,Political Identity and Preference for Supplemental Educational Programs,data\jmr_2000_2025\pdfs\2021\10.1177_00222437211004252.pdf,ok,200,92,92,22,10.1177/00222437211004252,,data\jmr_2000_2025\crossref_references\raw\10.1177_00222437211004252.json
2021,10.1177/00222437211009214,10.1177/00222437211009214,How Do Bonus Payments Affect the Demand for Auto Loans and Their Delinquency?,data\jmr_2000_2025\pdfs\2021\10.1177_00222437211009214.pdf,ok,200,36,36,8,10.1177/00222437211009214,,data\jmr_2000_2025\crossref_references\raw\10.1177_00222437211009214.json
2021,10.1177/00222437211010439,10.1177/00222437211010439,Incentives Increase Relative Positivity of Review Content and Enjoyment of Review Writing,data\jmr_2000_2025\pdfs\2021\10.1177_00222437211010439.pdf,ok,200,81,81,49,10.1177/00222437211010439,,data\jmr_2000_2025\crossref_references\raw\10.1177_00222437211010439.json
2021,10.1177/00222437211010465,10.1177/00222437211010465,How (and When) the Presence of Food Decreases Enjoyment of Customer Experiences,data\jmr_2000_2025\pdfs\2021\10.1177_00222437211010465.pdf,ok,200,55,55,18,10.1177/00222437211010465,,data\jmr_2000_2025\crossref_references\raw\10.1177_00222437211010465.json
2021,10.1177/00222437211010766,10.1177/00222437211010766,The Performance Impact of Core-Component Outsourcing: Insights from the LCD TV Industry,data\jmr_2000_2025\pdfs\2021\10.1177_00222437211010766.pdf,ok,200,70,70,7,10.1177/00222437211010766,,data\jmr_2000_2025\crossref_references\raw\10.1177_00222437211010766.json
2021,10.1177/00222437211011196,10.1177/00222437211011196,"Religious Belief, Religious Priming, and Negative Word of Mouth",data\jmr_2000_2025\pdfs\2021\10.1177_00222437211011196.pdf,ok,200,67,67,44,10.1177/00222437211011196,,data\jmr_2000_2025\crossref_references\raw\10.1177_00222437211011196.json
2021,10.1177/00222437211012451,10.1177/00222437211012451,The Signal Value of Crowdfunded Products,data\jmr_2000_2025\pdfs\2021\10.1177_00222437211012451.pdf,ok,200,90,90,46,10.1177/00222437211012451,,data\jmr_2000_2025\crossref_references\raw\10.1177_00222437211012451.json
2021,10.1177/00222437211013781,10.1177/00222437211013781,"Improving Business-to-Business Customer Satisfaction Programs: Assessment of Asymmetry, Heterogeneity, and Financial Impact",data\jmr_2000_2025\pdfs\2021\10.1177_00222437211013781.pdf,ok,200,70,70,37,10.1177/00222437211013781,,data\jmr_2000_2025\crossref_references\raw\10.1177_00222437211013781.json
2021,10.1177/00222437211016389,10.1177/00222437211016389,Strategic Polarization in Group Interactions,data\jmr_2000_2025\pdfs\2021\10.1177_00222437211016389.pdf,ok,200,57,57,15,10.1177/00222437211016389,,data\jmr_2000_2025\crossref_references\raw\10.1177_00222437211016389.json
2021,10.1177/00222437211016495,10.1177/00222437211016495,Dynamics of Musical Success: A Machine Learning Approach for Multimedia Data Fusion,data\jmr_2000_2025\pdfs\2021\10.1177_00222437211016495.pdf,ok,200,67,67,46,10.1177/00222437211016495,,data\jmr_2000_2025\crossref_references\raw\10.1177_00222437211016495.json
2021,10.1177/00222437211017460,10.1177/00222437211017460,Drinking Through Good Times and Bad: The Role of Consumer Differences,data\jmr_2000_2025\pdfs\2021\10.1177_00222437211017460.pdf,ok,200,85,85,6,10.1177/00222437211017460,,data\jmr_2000_2025\crossref_references\raw\10.1177_00222437211017460.json
2021,10.1177/00222437211020013,10.1177/00222437211020013,Do Activity-Based Incentive Plans Work? Evidence from a Large-Scale Field Intervention,data\jmr_2000_2025\pdfs\2021\10.1177_00222437211020013.pdf,ok,200,43,43,12,10.1177/00222437211020013,,data\jmr_2000_2025\crossref_references\raw\10.1177_00222437211020013.json
2021,10.1177/00222437211020274,10.1177/00222437211020274,Interacting User-Generated Content Technologies: How Questions and Answers Affect Consumer Reviews,data\jmr_2000_2025\pdfs\2021\10.1177_00222437211020274.pdf,ok,200,40,40,39,10.1177/00222437211020274,,data\jmr_2000_2025\crossref_references\raw\10.1177_00222437211020274.json
2021,10.1177/00222437211021835,10.1177/00222437211021835,Increasing Team Performance by Sharing Success,data\jmr_2000_2025\pdfs\2021\10.1177_00222437211021835.pdf,ok,200,33,33,3,10.1177/00222437211021835,,data\jmr_2000_2025\crossref_references\raw\10.1177_00222437211021835.json
2021,10.1177/00222437211022367,10.1177/00222437211022367,Choosing the Light Meal: Real-Time Aggregation of Calorie Information Reduces Meal Calories,data\jmr_2000_2025\pdfs\2021\10.1177_00222437211022367.pdf,ok,200,61,61,33,10.1177/00222437211022367,,data\jmr_2000_2025\crossref_references\raw\10.1177_00222437211022367.json
2021,10.1177/00222437211023475,10.1177/00222437211023475,The Minimum Wage and Consumer Nutrition,data\jmr_2000_2025\pdfs\2021\10.1177_00222437211023475.pdf,ok,200,78,78,30,10.1177/00222437211023475,,data\jmr_2000_2025\crossref_references\raw\10.1177_00222437211023475.json
2021,10.1177/00222437211025054,10.1177/00222437211025054,The Effect of Slow Motion Video  on Consumer Inference,data\jmr_2000_2025\pdfs\2021\10.1177_00222437211025054.pdf,ok,200,80,80,45,10.1177/00222437211025054,,data\jmr_2000_2025\crossref_references\raw\10.1177_00222437211025054.json
2021,10.1177/00222437211028120,10.1177/00222437211028120,Commercial Success Through Commercials? Advertising and Pay-TV Operators,data\jmr_2000_2025\pdfs\2021\10.1177_00222437211028120.pdf,ok,200,53,53,7,10.1177/00222437211028120,,data\jmr_2000_2025\crossref_references\raw\10.1177_00222437211028120.json
2021,10.1177/00222437211030201,10.1177/00222437211030201,First-Price Auctions in Online Display Advertising,data\jmr_2000_2025\pdfs\2021\10.1177_00222437211030201.pdf,ok,200,55,55,39,10.1177/00222437211030201,,data\jmr_2000_2025\crossref_references\raw\10.1177_00222437211030201.json
2021,10.1177/00222437211030685,10.1177/00222437211030685,Feeling Lonely Increases Interest in Previously Owned Products,data\jmr_2000_2025\pdfs\2021\10.1177_00222437211030685.pdf,ok,200,71,71,37,10.1177/00222437211030685,,data\jmr_2000_2025\crossref_references\raw\10.1177_00222437211030685.json
2021,10.1177/00222437211031243,10.1177/00222437211031243,How Association with Physical Waste Attenuates Consumer Preferences for Rescue-Based Food,data\jmr_2000_2025\pdfs\2021\10.1177_00222437211031243.pdf,ok,200,56,56,40,10.1177/00222437211031243,,data\jmr_2000_2025\crossref_references\raw\10.1177_00222437211031243.json
2021,10.1177/00222437211032938,10.1177/00222437211032938,Overcoming the Cold Start Problem of Customer Relationship Management Using  a Probabilistic Machine Learning Approach,data\jmr_2000_2025\pdfs\2021\10.1177_00222437211032938.pdf,ok,200,54,54,35,10.1177/00222437211032938,,data\jmr_2000_2025\crossref_references\raw\10.1177_00222437211032938.json
2021,10.1177/00222437211033179,10.1177/00222437211033179,Beautiful and Confident: How Boosting Self-Perceived Attractiveness Reduces Preference Uncertainty in  Context-Dependent Choices,data\jmr_2000_2025\pdfs\2021\10.1177_00222437211033179.pdf,ok,200,55,55,18,10.1177/00222437211033179,,data\jmr_2000_2025\crossref_references\raw\10.1177_00222437211033179.json
2021,10.1177/00222437211034438,10.1177/00222437211034438,Relative Effectiveness of Print and Digital Advertising: A Memory Perspective,data\jmr_2000_2025\pdfs\2021\10.1177_00222437211034438.pdf,ok,200,51,51,33,10.1177/00222437211034438,,data\jmr_2000_2025\crossref_references\raw\10.1177_00222437211034438.json
2021,10.1177/00222437211037258,10.1177/00222437211037258,The Power of Brand Selfies,data\jmr_2000_2025\pdfs\2021\10.1177_00222437211037258.pdf,ok,200,66,66,153,10.1177/00222437211037258,,data\jmr_2000_2025\crossref_references\raw\10.1177_00222437211037258.json
2021,10.1177/00222437211037340,10.1177/00222437211037340,Emotional Expressions and Brand Status,data\jmr_2000_2025\pdfs\2021\10.1177_00222437211037340.pdf,ok,200,104,104,59,10.1177/00222437211037340,,data\jmr_2000_2025\crossref_references\raw\10.1177_00222437211037340.json
