pair_id,status,response_id,model,requested_reasoning_effort,returned_reasoning_effort,api_key_slot,citation_substance,relation_type,output_path,raw_response_path,error_path,input_tokens,output_tokens,total_tokens,error
10.1177_00222437221122994__cites__10.1509_jmkr.37.4.427.18796,ok,resp_029102dbb90f9f910169dc18c5291881919f6d652c7bacc572,gpt-5.4,xhigh,high,1,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1177_00222437221122994__cites__10.1509_jmkr.37.4.427.18796.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1177_00222437221122994__cites__10.1509_jmkr.37.4.427.18796.json,,28814,602,29416,
10.1177_00222437221120404__cites__10.1509_jmkr.47.5.920,ok,resp_0c510f775cebf2f90169dc18bf853c81919723691ee04179a2,gpt-5.4,xhigh,high,2,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1177_00222437221120404__cites__10.1509_jmkr.47.5.920.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1177_00222437221120404__cites__10.1509_jmkr.47.5.920.json,,25628,739,26367,
10.1177_00222437221120404__cites__10.1177_0022243718810801,ok,resp_0a03308c1ed8a5f90169dc18c254688191a288d04e9a2ee7fd,gpt-5.4,xhigh,high,0,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1177_00222437221120404__cites__10.1177_0022243718810801.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1177_00222437221120404__cites__10.1177_0022243718810801.json,,25782,649,26431,
10.1177_00222437221117113__cites__10.1509_jmr.14.0653,ok,resp_03c3dc56d11197310169dc18bc7f2c8191b25bc084db8531f5,gpt-5.4,xhigh,high,2,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1177_00222437221117113__cites__10.1509_jmr.14.0653.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1177_00222437221117113__cites__10.1509_jmr.14.0653.json,,28501,736,29237,
10.1177_00222437221118856__cites__10.1509_jmkr.48.3.486,ok,resp_0fb7c7c0e12caf2d0169dc18c6cee4819180bdeccb6adddfa1,gpt-5.4,xhigh,high,2,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1177_00222437221118856__cites__10.1509_jmkr.48.3.486.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1177_00222437221118856__cites__10.1509_jmkr.48.3.486.json,,37966,599,38565,
10.1177_00222437221116034__cites__10.1509_jmkr.47.1.3,ok,resp_0aa09e9c9fd0d4100169dc18ad61288191ab16d7296363677a,gpt-5.4,xhigh,high,1,substantive,applies,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1177_00222437221116034__cites__10.1509_jmkr.47.1.3.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1177_00222437221116034__cites__10.1509_jmkr.47.1.3.json,,28992,1116,30108,
10.1177_00222437221094301__cites__10.1509_jmkr.42.1.43.56889,ok,resp_04b55594b3a80f130169dc1884871c81919fb01709a33fc04f,gpt-5.4,xhigh,high,0,substantive,foundational_for,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1177_00222437221094301__cites__10.1509_jmkr.42.1.43.56889.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1177_00222437221094301__cites__10.1509_jmkr.42.1.43.56889.json,,34219,1985,36204,
10.1177_00222437221116058__cites__10.1509_jmr.16.0118,ok,resp_0ba3ad3f8b74085e0169dc18c0b0b081919c60430a723da80d,gpt-5.4,xhigh,high,2,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1177_00222437221116058__cites__10.1509_jmr.16.0118.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1177_00222437221116058__cites__10.1509_jmr.16.0118.json,,31469,782,32251,
10.1177_00222437221120404__cites__10.1177_0022243719834514,ok,resp_0f893244cfa3dfcf0169dc18c5437481919cc97f7ed5b3bb1b,gpt-5.4,xhigh,high,0,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1177_00222437221120404__cites__10.1177_0022243719834514.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1177_00222437221120404__cites__10.1177_0022243719834514.json,,25671,654,26325,
10.1177_00222437221116034__cites__10.1177_0022243718820587,ok,resp_0dcb66bf7e666fb50169dc18b0eab0819193831015e368fb79,gpt-5.4,xhigh,high,1,substantive,applies,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1177_00222437221116034__cites__10.1177_0022243718820587.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1177_00222437221116034__cites__10.1177_0022243718820587.json,,29047,1098,30145,
10.1177_00222437221116034__cites__10.1509_jmr.11.0503,ok,resp_09410282c0789fc80169dc18adea748191b08b757d60384493,gpt-5.4,xhigh,high,2,substantive,foundational_for,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1177_00222437221116034__cites__10.1509_jmr.11.0503.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1177_00222437221116034__cites__10.1509_jmr.11.0503.json,,29020,1179,30199,
10.1177_00222437221116058__cites__10.1177_0022243720904957,ok,resp_0367a0640a2bdf270169dc18b9589c8191b580d6f88e46fb61,gpt-5.4,xhigh,high,1,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1177_00222437221116058__cites__10.1177_0022243720904957.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1177_00222437221116058__cites__10.1177_0022243720904957.json,,31395,945,32340,
10.1177_00222437221097382__cites__10.1509_jmkr.45.1.1,ok,resp_0d15788ede28b5260169dc18902b14819193c0085247009e44,gpt-5.4,xhigh,high,2,substantive,foundational_for,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1177_00222437221097382__cites__10.1509_jmkr.45.1.1.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1177_00222437221097382__cites__10.1509_jmkr.45.1.1.json,,30174,1819,31993,
10.1177_00222437221110460__cites__10.1509_jmkr.43.4.680,ok,resp_0128510bfce364320169dc18ada8388191903a95e6c237dbd5,gpt-5.4,xhigh,high,0,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1177_00222437221110460__cites__10.1509_jmkr.43.4.680.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1177_00222437221110460__cites__10.1509_jmkr.43.4.680.json,,40663,1190,41853,
10.1177_00222437221124857__cites__10.1509_jmkr.38.3.362.18861,ok,resp_040f09deb8badb3c0169dc18cf2c2c819188ed24b000fb383c,gpt-5.4,xhigh,high,2,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1177_00222437221124857__cites__10.1509_jmkr.38.3.362.18861.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1177_00222437221124857__cites__10.1509_jmkr.38.3.362.18861.json,,36754,271,37025,
10.1177_00222437221122994__cites__10.1509_jmr.09.0215,ok,resp_0acc8e367b83d7ea0169dc18cc009481918416bdc8c66d7f46,gpt-5.4,xhigh,high,0,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1177_00222437221122994__cites__10.1509_jmr.09.0215.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1177_00222437221122994__cites__10.1509_jmr.09.0215.json,,28873,602,29475,
10.1177_00222437221094301__cites__10.1509_jmkr.48.1.196,ok,resp_004febaf933b529b0169dc188c33708191be6ff2b3d0d80a82,gpt-5.4,xhigh,high,0,substantive,refines,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1177_00222437221094301__cites__10.1509_jmkr.48.1.196.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1177_00222437221094301__cites__10.1509_jmkr.48.1.196.json,,34147,1925,36072,
10.1177_00222437221117113__cites__10.1177_0022243719888440,ok,resp_0eb5af082c6a43a80169dc18bd2da88191b884e9e8d4774a4e,gpt-5.4,xhigh,high,0,substantive,refines,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1177_00222437221117113__cites__10.1177_0022243719888440.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1177_00222437221117113__cites__10.1177_0022243719888440.json,,28577,946,29523,
10.1177_00222437221124857__cites__10.1509_jmkr.46.2.135,ok,resp_0075bc632adc236b0169dc18cc85e88191afc820a480321083,gpt-5.4,xhigh,high,0,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1177_00222437221124857__cites__10.1509_jmkr.46.2.135.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1177_00222437221124857__cites__10.1509_jmkr.46.2.135.json,,36563,614,37177,
10.1177_00222437221124857__cites__10.1509_jmr.12.0407,ok,resp_0669c8a05daa6b020169dc18ce3b6881918d92e2e083cd143c,gpt-5.4,xhigh,high,0,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1177_00222437221124857__cites__10.1509_jmr.12.0407.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1177_00222437221124857__cites__10.1509_jmr.12.0407.json,,36568,563,37131,
10.1177_00222437221130712__cites__10.1509_jmr.08.0499,ok,resp_07859245adba85b80169dc18d35240819190e2738099b99182,gpt-5.4,xhigh,high,0,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1177_00222437221130712__cites__10.1509_jmr.08.0499.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1177_00222437221130712__cites__10.1509_jmr.08.0499.json,,26946,503,27449,
10.1177_00222437221126917__cites__10.1509_jmkr.47.6.1090,ok,resp_092da7186d0baee30169dc18cfb4e0819181165d71003c0a86,gpt-5.4,xhigh,high,2,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1177_00222437221126917__cites__10.1509_jmkr.47.6.1090.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1177_00222437221126917__cites__10.1509_jmkr.47.6.1090.json,,32724,609,33333,
10.1177_00222437221123969__cites__10.1509_jmkr.44.3.370,ok,resp_04722c1f4fe74d590169dc18c73cbc8191b25d6f3d43d12b9c,gpt-5.4,xhigh,high,1,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1177_00222437221123969__cites__10.1509_jmkr.44.3.370.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1177_00222437221123969__cites__10.1509_jmkr.44.3.370.json,,26269,823,27092,
10.1177_00222437221107900__cites__10.1177_0022243718824081,ok,resp_06c4399d8bde809f0169dc18a3e6508191b62d2ebb0e0da09f,gpt-5.4,xhigh,high,0,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1177_00222437221107900__cites__10.1177_0022243718824081.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1177_00222437221107900__cites__10.1177_0022243718824081.json,,39835,1564,41399,
10.1177_00222437221122994__cites__10.1509_jmr.10.0355,ok,resp_083bb54c9f3f947e0169dc18c73f9c8191820b7ed709ee6d7f,gpt-5.4,xhigh,high,1,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1177_00222437221122994__cites__10.1509_jmr.10.0355.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1177_00222437221122994__cites__10.1509_jmr.10.0355.json,,28740,840,29580,
10.1177_00222437221128255__cites__10.1509_jmr.09.0103,ok,resp_0379518b22a6ea6a0169dc18d3fd1881918c8a4e99c758ad5a,gpt-5.4,xhigh,high,1,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1177_00222437221128255__cites__10.1509_jmr.09.0103.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1177_00222437221128255__cites__10.1509_jmr.09.0103.json,,28783,582,29365,
10.1177_00222437221110460__cites__10.1509_jmkr.45.3.280,ok,resp_030aef0f0b3a72e70169dc18af33ec8191a9a4aaf4976910e7,gpt-5.4,xhigh,high,1,substantive,extends,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1177_00222437221110460__cites__10.1509_jmkr.45.3.280.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1177_00222437221110460__cites__10.1509_jmkr.45.3.280.json,,40670,1319,41989,
10.1177_00222437221112058__cites__10.1509_jmkr.48.spl.s14,ok,resp_058177067e03446b0169dc18a95ea481918d23e4227d5cfc41,gpt-5.4,xhigh,high,1,substantive,foundational_for,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1177_00222437221112058__cites__10.1509_jmkr.48.spl.s14.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1177_00222437221112058__cites__10.1509_jmkr.48.spl.s14.json,,21974,1198,23172,
10.1177_00222437221124857__cites__10.1509_jmr.11.0022,ok,resp_056d54945553782d0169dc18cf74108191b19ddc667c80e5be,gpt-5.4,xhigh,high,2,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1177_00222437221124857__cites__10.1509_jmr.11.0022.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1177_00222437221124857__cites__10.1509_jmr.11.0022.json,,36552,698,37250,
10.1177_00222437221123969__cites__10.1509_jmr.13.0014,ok,resp_0405787680cbb2710169dc18ca46208191a63ce4da5c7a0ea9,gpt-5.4,xhigh,high,2,substantive,refines,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1177_00222437221123969__cites__10.1509_jmr.13.0014.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1177_00222437221123969__cites__10.1509_jmr.13.0014.json,,26246,853,27099,
10.1177_00222437221116034__cites__10.1509_jmr.16.0210,ok,resp_0a22b1f97d331f570169dc18afcfec8191837fccf86c2c6bd7,gpt-5.4,xhigh,high,2,substantive,other,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1177_00222437221116034__cites__10.1509_jmr.16.0210.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1177_00222437221116034__cites__10.1509_jmr.16.0210.json,,29012,1422,30434,
10.1177_00222437221128576__cites__10.1509_jmkr.42.2.219.62293,ok,resp_00ae6ef8aa7aa2720169dc18d1ea548191b70eab953b73fa64,gpt-5.4,xhigh,high,1,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1177_00222437221128576__cites__10.1509_jmkr.42.2.219.62293.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1177_00222437221128576__cites__10.1509_jmkr.42.2.219.62293.json,,34019,690,34709,
10.1177_00222437221128255__cites__10.1509_jmr.12.0420,ok,resp_07ae7dbef7daa3c60169dc18d0b31c8191978397dd6ca1558a,gpt-5.4,xhigh,high,2,substantive,applies,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1177_00222437221128255__cites__10.1509_jmr.12.0420.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1177_00222437221128255__cites__10.1509_jmr.12.0420.json,,28781,765,29546,
10.1177_00222437221120404__cites__10.1509_jmkr.48.4.755,ok,resp_0999224629b4d3ab0169dc18c1728081918d731b66d0d835ea,gpt-5.4,xhigh,high,1,substantive,foundational_for,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1177_00222437221120404__cites__10.1509_jmkr.48.4.755.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1177_00222437221120404__cites__10.1509_jmkr.48.4.755.json,,25777,1104,26881,
10.1177_00222437221109782__cites__10.1177_0022243720916463,ok,resp_01ab1deb520b74070169dc18a496ac8191b317916ec6edc6d7,gpt-5.4,xhigh,high,2,substantive,other,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1177_00222437221109782__cites__10.1177_0022243720916463.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1177_00222437221109782__cites__10.1177_0022243720916463.json,,37643,1659,39302,
10.1177_00222437221123969__cites__10.1509_jmr.10.0490,ok,resp_038b68c9916633c90169dc18c793548191a3479075187e7835,gpt-5.4,xhigh,high,1,substantive,foundational_for,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1177_00222437221123969__cites__10.1509_jmr.10.0490.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1177_00222437221123969__cites__10.1509_jmr.10.0490.json,,26267,983,27250,
10.1177_00222437221130712__cites__10.1509_jmkr.40.2.131.19224,ok,resp_0e67ead9b5ce91ed0169dc18d324908191a8b9eee8185915d3,gpt-5.4,xhigh,high,2,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1177_00222437221130712__cites__10.1509_jmkr.40.2.131.19224.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1177_00222437221130712__cites__10.1509_jmkr.40.2.131.19224.json,,26978,752,27730,
10.1177_00222437221126917__cites__10.1509_jmkr.40.3.310.19238,ok,resp_02c5158d694fb6970169dc18ce6ff081918d7436edbcb19644,gpt-5.4,xhigh,high,2,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1177_00222437221126917__cites__10.1509_jmkr.40.3.310.19238.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1177_00222437221126917__cites__10.1509_jmkr.40.3.310.19238.json,,32857,857,33714,
10.1177_00222437221130722__cites__10.1177_00222437211016495,ok,resp_02ac67a9444e04810169dc18dd91d881918070494e7ebc6411,gpt-5.4,xhigh,high,0,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1177_00222437221130722__cites__10.1177_00222437211016495.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1177_00222437221130722__cites__10.1177_00222437211016495.json,,32420,539,32959,
10.1177_00222437221110460__cites__10.1177_0022243719833631,ok,resp_0ca5b4d7032567a00169dc18b24f848191ac7d9873a0166a68,gpt-5.4,xhigh,high,1,substantive,extends,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1177_00222437221110460__cites__10.1177_0022243719833631.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1177_00222437221110460__cites__10.1177_0022243719833631.json,,40731,1410,42141,
10.1177_00222437221128576__cites__10.1177_00222437211030685,ok,resp_099cbe65f58501c00169dc18d9696c819195cef80a217b64d9,gpt-5.4,xhigh,high,1,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1177_00222437221128576__cites__10.1177_00222437211030685.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1177_00222437221128576__cites__10.1177_00222437211030685.json,,33941,591,34532,
10.1177_00222437221116034__cites__10.1177_0022243720907578,ok,resp_04da8013834d54d00169dc18b0ab748191bd3f9849d29766bc,gpt-5.4,xhigh,high,2,substantive,other,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1177_00222437221116034__cites__10.1177_0022243720907578.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1177_00222437221116034__cites__10.1177_0022243720907578.json,,29144,1496,30640,
10.1177_00222437221116034__cites__10.1509_jmr.12.0241,ok,resp_07685aaa113fe41a0169dc18aeae5c819193ae522d13a5b1c5,gpt-5.4,xhigh,high,0,substantive,foundational_for,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1177_00222437221116034__cites__10.1509_jmr.12.0241.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1177_00222437221116034__cites__10.1509_jmr.12.0241.json,,29089,1556,30645,
